infinitiv	tip	sigurnost	predlozeni_oblik
zadevojčiti	-iti	visoka	zadevojčim
zadevojčiti	-iti	visoka	zadevojčiš
zadevojčiti	-iti	visoka	zadevojčimo
zadevojčiti	-iti	visoka	zadevojčite
zadevojčiti	-iti	visoka	zadevojče
zadevojčiti	-iti	visoka	zadevojčio
zadevojčiti	-iti	visoka	zadevojčilo
zadevojčiti	-iti	visoka	zadevojčili
zadevojčiti	-iti	visoka	zadevojčile
zadignuti	-nuti	visoka	zadigneš
zadignuti	-nuti	visoka	zadignemo
zadignuti	-nuti	visoka	zadignete
zadignuti	-nuti	visoka	zadignu
zadignuti	-nuti	visoka	zadignuo
zadignuti	-nuti	visoka	zadignula
zadignuti	-nuti	visoka	zadignulo
zadignuti	-nuti	visoka	zadignuli
zadignuti	-nuti	visoka	zadignule
zadignuti	-nuti	visoka	zadignite
zadihati	-ati (palatalizacija?)	proveri	zadiham
zadihati	-ati (palatalizacija?)	proveri	zadihaš
zadihati	-ati (palatalizacija?)	proveri	zadiha
zadihati	-ati (palatalizacija?)	proveri	zadihamo
zadihati	-ati (palatalizacija?)	proveri	zadihate
zadihati	-ati (palatalizacija?)	proveri	zadihaju
zadihati	-ati (palatalizacija?)	proveri	zadihaj
zadihati	-ati (palatalizacija?)	proveri	zadihajte
zadihati	-ati (palatalizacija?)	proveri	zadišem
zadihati	-ati (palatalizacija?)	proveri	zadišeš
zadihati	-ati (palatalizacija?)	proveri	zadišemo
zadihati	-ati (palatalizacija?)	proveri	zadiši
zadihati	-ati (palatalizacija?)	proveri	zadišite
zadihati	-ati (palatalizacija?)	proveri	zadihalo
zadihati	-ati (palatalizacija?)	proveri	zadihali
zadihati	-ati (palatalizacija?)	proveri	zadihale
zadimiti	-iti	visoka	zadimim
zadimiti	-iti	visoka	zadimiš
zadimiti	-iti	visoka	zadimimo
zadimiti	-iti	visoka	zadimite
zadimiti	-iti	visoka	zadimila
zadimiti	-iti	visoka	zadimilo
zadimiti	-iti	visoka	zadimili
zadimiti	-iti	visoka	zadimile
zadirati	-irati	visoka	zadiram
zadirati	-irati	visoka	zadiraš
zadirati	-irati	visoka	zadira
zadirati	-irati	visoka	zadiramo
zadirati	-irati	visoka	zadirate
zadirati	-irati	visoka	zadiraju
zadirati	-irati	visoka	zadirao
zadirati	-irati	visoka	zadirala
zadirati	-irati	visoka	zadiralo
zadirati	-irati	visoka	zadiraj
zadirati	-irati	visoka	zadirajte
zadirkivati	-ati	visoka	zadirkivam
zadirkivati	-ati	visoka	zadirkivaš
zadirkivati	-ati	visoka	zadirkiva
zadirkivati	-ati	visoka	zadirkivamo
zadirkivati	-ati	visoka	zadirkivate
zadirkivati	-ati	visoka	zadirkivaju
zadirkivati	-ati	visoka	zadirkivaj
zadirkivati	-ati	visoka	zadirkivajte
zadirkivati	-ati	visoka	zadirkivale
zadisati	-ati (palatalizacija?)	proveri	zadisam
zadisati	-ati (palatalizacija?)	proveri	zadisaš
zadisati	-ati (palatalizacija?)	proveri	zadisa
zadisati	-ati (palatalizacija?)	proveri	zadisamo
zadisati	-ati (palatalizacija?)	proveri	zadisate
zadisati	-ati (palatalizacija?)	proveri	zadisaju
zadisati	-ati (palatalizacija?)	proveri	zadisaj
zadisati	-ati (palatalizacija?)	proveri	zadisajte
zadisati	-ati (palatalizacija?)	proveri	zadišem
zadisati	-ati (palatalizacija?)	proveri	zadišeš
zadisati	-ati (palatalizacija?)	proveri	zadišemo
zadisati	-ati (palatalizacija?)	proveri	zadiši
zadisati	-ati (palatalizacija?)	proveri	zadišite
zadisati	-ati (palatalizacija?)	proveri	zadisao
zadisati	-ati (palatalizacija?)	proveri	zadisala
zadisati	-ati (palatalizacija?)	proveri	zadisalo
zadisati	-ati (palatalizacija?)	proveri	zadisali
zadisati	-ati (palatalizacija?)	proveri	zadisale
zadivljavati	-ati	visoka	zadivljavam
zadivljavati	-ati	visoka	zadivljavaš
zadivljavati	-ati	visoka	zadivljavamo
zadivljavati	-ati	visoka	zadivljavate
zadivljavati	-ati	visoka	zadivljavaju
zadivljavati	-ati	visoka	zadivljavaj
zadivljavati	-ati	visoka	zadivljavajte
zadivljavati	-ati	visoka	zadivljavala
zadivljavati	-ati	visoka	zadivljavalo
zadivljavati	-ati	visoka	zadivljavali
zadivljavati	-ati	visoka	zadivljavale
zadobijati	-ati	visoka	zadobijam
zadobijati	-ati	visoka	zadobijaš
zadobijati	-ati	visoka	zadobijamo
zadobijati	-ati	visoka	zadobijate
zadobijati	-ati	visoka	zadobijaj
zadobijati	-ati	visoka	zadobijajte
zadobijati	-ati	visoka	zadobijao
zadobijati	-ati	visoka	zadobijala
zadobijati	-ati	visoka	zadobijalo
zadobijati	-ati	visoka	zadobijali
zadobijati	-ati	visoka	zadobijale
zadocnjavati	-ati	visoka	zadocnjavam
zadocnjavati	-ati	visoka	zadocnjavaš
zadocnjavati	-ati	visoka	zadocnjava
zadocnjavati	-ati	visoka	zadocnjavamo
zadocnjavati	-ati	visoka	zadocnjavate
zadocnjavati	-ati	visoka	zadocnjavaju
zadocnjavati	-ati	visoka	zadocnjavaj
zadocnjavati	-ati	visoka	zadocnjavajte
zadocnjavati	-ati	visoka	zadocnjavao
zadocnjavati	-ati	visoka	zadocnjavala
zadocnjavati	-ati	visoka	zadocnjavalo
zadocnjavati	-ati	visoka	zadocnjavali
zadocnjavati	-ati	visoka	zadocnjavale
zadreti	-eti	proveri	zadrim
zadreti	-eti	proveri	zadriš
zadreti	-eti	proveri	zadri
zadreti	-eti	proveri	zadrimo
zadreti	-eti	proveri	zadrite
zadreti	-eti	proveri	zadreo
zadreti	-eti	proveri	zadrela
zadreti	-eti	proveri	zadrelo
zadreti	-eti	proveri	zadreli
zadreti	-eti	proveri	zadrele
zadrijemati	-ati	visoka	zadrijemam
zadrijemati	-ati	visoka	zadrijemaš
zadrijemati	-ati	visoka	zadrijema
zadrijemati	-ati	visoka	zadrijemamo
zadrijemati	-ati	visoka	zadrijemate
zadrijemati	-ati	visoka	zadrijemaju
zadrijemati	-ati	visoka	zadrijemaj
zadrijemati	-ati	visoka	zadrijemajte
zadrijemati	-ati	visoka	zadrijemao
zadrijemati	-ati	visoka	zadrijemala
zadrijemati	-ati	visoka	zadrijemalo
zadrijemati	-ati	visoka	zadrijemali
zadrijemati	-ati	visoka	zadrijemale
zadubiti	-iti	visoka	zadubim
zadubiti	-iti	visoka	zadubiš
zadubiti	-iti	visoka	zadubimo
zadubiti	-iti	visoka	zadubite
zadubiti	-iti	visoka	zadube
zadubiti	-iti	visoka	zadubilo
zadubiti	-iti	visoka	zadubili
zadubiti	-iti	visoka	zadubile
zaduvati	-ati	visoka	zaduvam
zaduvati	-ati	visoka	zaduvaš
zaduvati	-ati	visoka	zaduvamo
zaduvati	-ati	visoka	zaduvate
zaduvati	-ati	visoka	zaduvaj
zaduvati	-ati	visoka	zaduvajte
zaduvati	-ati	visoka	zaduvala
zaduvati	-ati	visoka	zaduvalo
zaduvati	-ati	visoka	zaduvale
zaduživati	-ati	visoka	zaduživam
zaduživati	-ati	visoka	zaduživaš
zaduživati	-ati	visoka	zaduživa
zaduživati	-ati	visoka	zaduživamo
zaduživati	-ati	visoka	zaduživate
zaduživati	-ati	visoka	zaduživaju
zaduživati	-ati	visoka	zaduživaj
zaduživati	-ati	visoka	zaduživajte
zaduživati	-ati	visoka	zaduživao
zaduživati	-ati	visoka	zaduživala
zaduživati	-ati	visoka	zaduživalo
zaduživati	-ati	visoka	zaduživale
zagalamiti	-iti	visoka	zagalamim
zagalamiti	-iti	visoka	zagalamiš
zagalamiti	-iti	visoka	zagalami
zagalamiti	-iti	visoka	zagalamimo
zagalamiti	-iti	visoka	zagalamite
zagalamiti	-iti	visoka	zagalame
zagalamiti	-iti	visoka	zagalamio
zagalamiti	-iti	visoka	zagalamila
zagalamiti	-iti	visoka	zagalamilo
zagalamiti	-iti	visoka	zagalamili
zagalamiti	-iti	visoka	zagalamile
zagasiti	-iti	visoka	zagasimo
zagasiti	-iti	visoka	zagase
zagasiti	-iti	visoka	zagasio
zagasiti	-iti	visoka	zagasila
zagasiti	-iti	visoka	zagasilo
zagasiti	-iti	visoka	zagasili
zagasiti	-iti	visoka	zagasile
zagatiti	-iti	visoka	zagatim
zagatiti	-iti	visoka	zagatiš
zagatiti	-iti	visoka	zagati
zagatiti	-iti	visoka	zagatimo
zagatiti	-iti	visoka	zagatite
zagatiti	-iti	visoka	zagate
zagatiti	-iti	visoka	zagatio
zagatiti	-iti	visoka	zagatila
zagatiti	-iti	visoka	zagatilo
zagatiti	-iti	visoka	zagatili
zaglavljivati	-ati	visoka	zaglavljivam
zaglavljivati	-ati	visoka	zaglavljivaš
zaglavljivati	-ati	visoka	zaglavljiva
zaglavljivati	-ati	visoka	zaglavljivamo
zaglavljivati	-ati	visoka	zaglavljivate
zaglavljivati	-ati	visoka	zaglavljivaju
zaglavljivati	-ati	visoka	zaglavljivaj
zaglavljivati	-ati	visoka	zaglavljivajte
zaglavljivati	-ati	visoka	zaglavljivao
zaglavljivati	-ati	visoka	zaglavljivala
zaglavljivati	-ati	visoka	zaglavljivalo
zaglavljivati	-ati	visoka	zaglavljivali
zaglavljivati	-ati	visoka	zaglavljivale
zagluhnuti	-nuti	visoka	zagluhnem
zagluhnuti	-nuti	visoka	zagluhneš
zagluhnuti	-nuti	visoka	zagluhnemo
zagluhnuti	-nuti	visoka	zagluhnete
zagluhnuti	-nuti	visoka	zagluhnu
zagluhnuti	-nuti	visoka	zagluhnuo
zagluhnuti	-nuti	visoka	zagluhnula
zagluhnuti	-nuti	visoka	zagluhnulo
zagluhnuti	-nuti	visoka	zagluhnuli
zagluhnuti	-nuti	visoka	zagluhnule
zagluhnuti	-nuti	visoka	zagluhni
zagluhnuti	-nuti	visoka	zagluhnite
zaglupeti	-eti	proveri	zaglupim
zaglupeti	-eti	proveri	zaglupiš
zaglupeti	-eti	proveri	zaglupi
zaglupeti	-eti	proveri	zaglupimo
zaglupeti	-eti	proveri	zaglupite
zaglupeti	-eti	proveri	zaglupe
zaglupeti	-eti	proveri	zaglupeo
zaglupeti	-eti	proveri	zaglupela
zaglupeti	-eti	proveri	zaglupelo
zaglupeti	-eti	proveri	zaglupeli
zaglupeti	-eti	proveri	zaglupele
zaglupiti	-iti	visoka	zaglupim
zaglupiti	-iti	visoka	zaglupiš
zaglupiti	-iti	visoka	zaglupi
zaglupiti	-iti	visoka	zaglupimo
zaglupiti	-iti	visoka	zaglupite
zaglupiti	-iti	visoka	zaglupe
zaglupiti	-iti	visoka	zaglupio
zaglupiti	-iti	visoka	zaglupila
zaglupiti	-iti	visoka	zaglupilo
zaglupiti	-iti	visoka	zaglupili
zaglupiti	-iti	visoka	zaglupile
zaglupljivati	-ati	visoka	zaglupljivam
zaglupljivati	-ati	visoka	zaglupljivaš
zaglupljivati	-ati	visoka	zaglupljiva
zaglupljivati	-ati	visoka	zaglupljivamo
zaglupljivati	-ati	visoka	zaglupljivate
zaglupljivati	-ati	visoka	zaglupljivaju
zaglupljivati	-ati	visoka	zaglupljivaj
zaglupljivati	-ati	visoka	zaglupljivajte
zaglupljivati	-ati	visoka	zaglupljivao
zaglupljivati	-ati	visoka	zaglupljivala
zaglupljivati	-ati	visoka	zaglupljivalo
zaglupljivati	-ati	visoka	zaglupljivali
zaglupljivati	-ati	visoka	zaglupljivale
zagnojiti	-iti	visoka	zagnojim
zagnojiti	-iti	visoka	zagnojiš
zagnojiti	-iti	visoka	zagnojimo
zagnojiti	-iti	visoka	zagnojite
zagnojiti	-iti	visoka	zagnoje
zagnojiti	-iti	visoka	zagnojio
zagnojiti	-iti	visoka	zagnojilo
zagnojiti	-iti	visoka	zagnojili
zagnojiti	-iti	visoka	zagnojile
zagorčiti	-iti	visoka	zagorčim
zagorčiti	-iti	visoka	zagorčiš
zagorčiti	-iti	visoka	zagorči
zagorčiti	-iti	visoka	zagorčimo
zagorčiti	-iti	visoka	zagorčite
zagorčiti	-iti	visoka	zagorče
zagorčiti	-iti	visoka	zagorčio
zagorčiti	-iti	visoka	zagorčila
zagorčiti	-iti	visoka	zagorčilo
zagorčiti	-iti	visoka	zagorčili
zagorčiti	-iti	visoka	zagorčile
zagovoriti	-iti	visoka	zagovorim
zagovoriti	-iti	visoka	zagovoriš
zagovoriti	-iti	visoka	zagovorimo
zagovoriti	-iti	visoka	zagovorite
zagovoriti	-iti	visoka	zagovore
zagovoriti	-iti	visoka	zagovorila
zagovoriti	-iti	visoka	zagovorilo
zagovoriti	-iti	visoka	zagovorili
zagovoriti	-iti	visoka	zagovorile
zagrabiti	-iti	visoka	zagrabim
zagrabiti	-iti	visoka	zagrabiš
zagrabiti	-iti	visoka	zagrabimo
zagrabiti	-iti	visoka	zagrabite
zagrabiti	-iti	visoka	zagrabilo
zagrabiti	-iti	visoka	zagrabili
zagrabiti	-iti	visoka	zagrabile
zagrajati	-ati	visoka	zagrajam
zagrajati	-ati	visoka	zagrajaš
zagrajati	-ati	visoka	zagraja
zagrajati	-ati	visoka	zagrajamo
zagrajati	-ati	visoka	zagrajate
zagrajati	-ati	visoka	zagrajaju
zagrajati	-ati	visoka	zagrajaj
zagrajati	-ati	visoka	zagrajajte
zagrajati	-ati	visoka	zagrajao
zagrajati	-ati	visoka	zagrajala
zagrajati	-ati	visoka	zagrajalo
zagrajati	-ati	visoka	zagrajale
zagrcnuti	-nuti	visoka	zagrcnem
zagrcnuti	-nuti	visoka	zagrcneš
zagrcnuti	-nuti	visoka	zagrcnemo
zagrcnuti	-nuti	visoka	zagrcnete
zagrcnuti	-nuti	visoka	zagrcnulo
zagrcnuti	-nuti	visoka	zagrcnule
zagrcnuti	-nuti	visoka	zagrcni
zagrcnuti	-nuti	visoka	zagrcnite
zagrebati	-ati	visoka	zagrebam
zagrebati	-ati	visoka	zagrebaš
zagrebati	-ati	visoka	zagrebamo
zagrebati	-ati	visoka	zagrebate
zagrebati	-ati	visoka	zagrebaju
zagrebati	-ati	visoka	zagrebaj
zagrebati	-ati	visoka	zagrebajte
zagrebati	-ati	visoka	zagrebale
zagrijati	-ati	visoka	zagrijam
zagrijati	-ati	visoka	zagrijaš
zagrijati	-ati	visoka	zagrija
zagrijati	-ati	visoka	zagrijamo
zagrijati	-ati	visoka	zagrijate
zagrijati	-ati	visoka	zagrijaju
zagrijati	-ati	visoka	zagrijaj
zagrijati	-ati	visoka	zagrijajte
zagrijati	-ati	visoka	zagrijala
zagrijati	-ati	visoka	zagrijalo
zagrijati	-ati	visoka	zagrijali
zagrijati	-ati	visoka	zagrijale
zagrizati	-ati (palatalizacija?)	proveri	zagrizam
zagrizati	-ati (palatalizacija?)	proveri	zagrizaš
zagrizati	-ati (palatalizacija?)	proveri	zagriza
zagrizati	-ati (palatalizacija?)	proveri	zagrizamo
zagrizati	-ati (palatalizacija?)	proveri	zagrizate
zagrizati	-ati (palatalizacija?)	proveri	zagrizaju
zagrizati	-ati (palatalizacija?)	proveri	zagrizaj
zagrizati	-ati (palatalizacija?)	proveri	zagrizajte
zagrizati	-ati (palatalizacija?)	proveri	zagrižem
zagrizati	-ati (palatalizacija?)	proveri	zagrižeš
zagrizati	-ati (palatalizacija?)	proveri	zagriže
zagrizati	-ati (palatalizacija?)	proveri	zagrižemo
zagrizati	-ati (palatalizacija?)	proveri	zagrižete
zagrizati	-ati (palatalizacija?)	proveri	zagrižu
zagrizati	-ati (palatalizacija?)	proveri	zagriži
zagrizati	-ati (palatalizacija?)	proveri	zagrižite
zagrizati	-ati (palatalizacija?)	proveri	zagrizala
zagrizati	-ati (palatalizacija?)	proveri	zagrizali
zagrizati	-ati (palatalizacija?)	proveri	zagrizale
zagriznuti	-nuti	visoka	zagriznem
zagriznuti	-nuti	visoka	zagrizneš
zagriznuti	-nuti	visoka	zagrizne
zagriznuti	-nuti	visoka	zagriznemo
zagriznuti	-nuti	visoka	zagriznete
zagriznuti	-nuti	visoka	zagriznu
zagriznuti	-nuti	visoka	zagriznuo
zagriznuti	-nuti	visoka	zagriznula
zagriznuti	-nuti	visoka	zagriznulo
zagriznuti	-nuti	visoka	zagriznuli
zagriznuti	-nuti	visoka	zagriznule
zagriznuti	-nuti	visoka	zagrizni
zagriznuti	-nuti	visoka	zagriznite
zagrnuti	-nuti	visoka	zagrnem
zagrnuti	-nuti	visoka	zagrneš
zagrnuti	-nuti	visoka	zagrnemo
zagrnuti	-nuti	visoka	zagrnete
zagrnuti	-nuti	visoka	zagrnuo
zagrnuti	-nuti	visoka	zagrnula
zagrnuti	-nuti	visoka	zagrnulo
zagrnuti	-nuti	visoka	zagrnuli
zagrnuti	-nuti	visoka	zagrnule
zagrnuti	-nuti	visoka	zagrnite
zagroziti	-iti	visoka	zagrozim
zagroziti	-iti	visoka	zagroziš
zagroziti	-iti	visoka	zagrozi
zagroziti	-iti	visoka	zagrozimo
zagroziti	-iti	visoka	zagrozite
zagroziti	-iti	visoka	zagroze
zagroziti	-iti	visoka	zagrozio
zagroziti	-iti	visoka	zagrozila
zagroziti	-iti	visoka	zagrozilo
zagrtati	-ati	visoka	zagrtam
zagrtati	-ati	visoka	zagrtaš
zagrtati	-ati	visoka	zagrta
zagrtati	-ati	visoka	zagrtamo
zagrtati	-ati	visoka	zagrtate
zagrtati	-ati	visoka	zagrtaju
zagrtati	-ati	visoka	zagrtaj
zagrtati	-ati	visoka	zagrtajte
zagrtati	-ati	visoka	zagrtao
zagrtati	-ati	visoka	zagrtala
zagrtati	-ati	visoka	zagrtalo
zagrtati	-ati	visoka	zagrtale
zagustiti	-iti	visoka	zagustim
zagustiti	-iti	visoka	zagustiš
zagustiti	-iti	visoka	zagustimo
zagustiti	-iti	visoka	zagustite
zagustiti	-iti	visoka	zaguste
zagustiti	-iti	visoka	zagustila
zagustiti	-iti	visoka	zagustili
zagustiti	-iti	visoka	zagustile
zagušiti	-iti	visoka	zagušim
zagušiti	-iti	visoka	zagušiš
zagušiti	-iti	visoka	zagušimo
zagušiti	-iti	visoka	zagušite
zagušiti	-iti	visoka	zaguše
zagušiti	-iti	visoka	zagušilo
zagušiti	-iti	visoka	zagušile
zaheftati	-ati	visoka	zaheftam
zaheftati	-ati	visoka	zaheftaš
zaheftati	-ati	visoka	zahefta
zaheftati	-ati	visoka	zaheftamo
zaheftati	-ati	visoka	zaheftate
zaheftati	-ati	visoka	zaheftaju
zaheftati	-ati	visoka	zaheftaj
zaheftati	-ati	visoka	zaheftajte
zaheftati	-ati	visoka	zaheftao
zaheftati	-ati	visoka	zaheftala
zaheftati	-ati	visoka	zaheftalo
zaheftati	-ati	visoka	zaheftali
zaheftati	-ati	visoka	zaheftale
zahiti	-iti	visoka	zahim
zahiti	-iti	visoka	zahiš
zahiti	-iti	visoka	zahi
zahiti	-iti	visoka	zahimo
zahiti	-iti	visoka	zahite
zahiti	-iti	visoka	zahe
zahiti	-iti	visoka	zahio
zahiti	-iti	visoka	zahila
zahiti	-iti	visoka	zahilo
zahiti	-iti	visoka	zahili
zahiti	-iti	visoka	zahile
zahititi	-iti	visoka	zahitim
zahititi	-iti	visoka	zahitiš
zahititi	-iti	visoka	zahitimo
zahititi	-iti	visoka	zahitite
zahititi	-iti	visoka	zahite
zahititi	-iti	visoka	zahitio
zahititi	-iti	visoka	zahitilo
zahititi	-iti	visoka	zahitili
zahititi	-iti	visoka	zahitile
zahladiti	-iti	visoka	zahladim
zahladiti	-iti	visoka	zahladiš
zahladiti	-iti	visoka	zahladimo
zahladiti	-iti	visoka	zahladite
zahladiti	-iti	visoka	zahlade
zahladiti	-iti	visoka	zahladio
zahladiti	-iti	visoka	zahladila
zahladiti	-iti	visoka	zahladili
zahladiti	-iti	visoka	zahladile
zahladneti	-eti	proveri	zahladnim
zahladneti	-eti	proveri	zahladniš
zahladneti	-eti	proveri	zahladnite
zahladneti	-eti	proveri	zahladne
zahladneti	-eti	proveri	zahladneo
zahladneti	-eti	proveri	zahladnela
zahladneti	-eti	proveri	zahladnele
zahoditi	-iti	visoka	zahodim
zahoditi	-iti	visoka	zahodiš
zahoditi	-iti	visoka	zahodi
zahoditi	-iti	visoka	zahodimo
zahoditi	-iti	visoka	zahodite
zahoditi	-iti	visoka	zahodio
zahoditi	-iti	visoka	zahodila
zahoditi	-iti	visoka	zahodilo
zahoditi	-iti	visoka	zahodili
zahoditi	-iti	visoka	zahodile
zahuktati	-ati	visoka	zahuktam
zahuktati	-ati	visoka	zahuktaš
zahuktati	-ati	visoka	zahukta
zahuktati	-ati	visoka	zahuktamo
zahuktati	-ati	visoka	zahuktate
zahuktati	-ati	visoka	zahuktaju
zahuktati	-ati	visoka	zahuktaj
zahuktati	-ati	visoka	zahuktajte
zahuktati	-ati	visoka	zahuktalo
zahvaljivati	-ati	visoka	zahvaljivam
zahvaljivati	-ati	visoka	zahvaljivaš
zahvaljivati	-ati	visoka	zahvaljiva
zahvaljivati	-ati	visoka	zahvaljivamo
zahvaljivati	-ati	visoka	zahvaljivate
zahvaljivati	-ati	visoka	zahvaljivaju
zahvaljivati	-ati	visoka	zahvaljivaj
zahvaljivati	-ati	visoka	zahvaljivajte
zahvaljivati	-ati	visoka	zahvaljivalo
zahvaljivati	-ati	visoka	zahvaljivale
zahvati	-ati	visoka	zahvam
zahvati	-ati	visoka	zahvaš
zahvati	-ati	visoka	zahva
zahvati	-ati	visoka	zahvamo
zahvati	-ati	visoka	zahvaju
zahvati	-ati	visoka	zahvaj
zahvati	-ati	visoka	zahvajte
zahvati	-ati	visoka	zahvao
zahvati	-ati	visoka	zahvalo
zailaziti	-iti	visoka	zailazim
zailaziti	-iti	visoka	zailaziš
zailaziti	-iti	visoka	zailazi
zailaziti	-iti	visoka	zailazimo
zailaziti	-iti	visoka	zailazite
zailaziti	-iti	visoka	zailaze
zailaziti	-iti	visoka	zailazio
zailaziti	-iti	visoka	zailazila
zailaziti	-iti	visoka	zailazilo
zailaziti	-iti	visoka	zailazili
zailaziti	-iti	visoka	zailazile
zainati	-ati	visoka	zainam
zainati	-ati	visoka	zainaš
zainati	-ati	visoka	zaina
zainati	-ati	visoka	zainamo
zainati	-ati	visoka	zainaju
zainati	-ati	visoka	zainaj
zainati	-ati	visoka	zainajte
zainati	-ati	visoka	zainao
zainati	-ati	visoka	zainala
zainati	-ati	visoka	zainalo
zainati	-ati	visoka	zainali
zainati	-ati	visoka	zainale
zaintačiti	-iti	visoka	zaintačim
zaintačiti	-iti	visoka	zaintačiš
zaintačiti	-iti	visoka	zaintačimo
zaintačiti	-iti	visoka	zaintačite
zaintačiti	-iti	visoka	zaintače
zaintačiti	-iti	visoka	zaintačilo
zaintačiti	-iti	visoka	zaintačili
zaintačiti	-iti	visoka	zaintačile
zaiskati	-ati (palatalizacija?)	proveri	zaiskam
zaiskati	-ati (palatalizacija?)	proveri	zaiskaš
zaiskati	-ati (palatalizacija?)	proveri	zaiskamo
zaiskati	-ati (palatalizacija?)	proveri	zaiskate
zaiskati	-ati (palatalizacija?)	proveri	zaiskaju
zaiskati	-ati (palatalizacija?)	proveri	zaiskaj
zaiskati	-ati (palatalizacija?)	proveri	zaiskajte
zaiskati	-ati (palatalizacija?)	proveri	zaisčem
zaiskati	-ati (palatalizacija?)	proveri	zaisčeš
zaiskati	-ati (palatalizacija?)	proveri	zaisče
zaiskati	-ati (palatalizacija?)	proveri	zaisčemo
zaiskati	-ati (palatalizacija?)	proveri	zaisčete
zaiskati	-ati (palatalizacija?)	proveri	zaisču
zaiskati	-ati (palatalizacija?)	proveri	zaisči
zaiskati	-ati (palatalizacija?)	proveri	zaisčite
zaiskati	-ati (palatalizacija?)	proveri	zaiskalo
zaiskati	-ati (palatalizacija?)	proveri	zaiskali
zaiskati	-ati (palatalizacija?)	proveri	zaiskale
zajamčiti	-iti	visoka	zajamčim
zajamčiti	-iti	visoka	zajamčiš
zajamčiti	-iti	visoka	zajamči
zajamčiti	-iti	visoka	zajamčimo
zajamčiti	-iti	visoka	zajamčite
zajamčiti	-iti	visoka	zajamče
zajamčiti	-iti	visoka	zajamčio
zajamčiti	-iti	visoka	zajamčilo
zajamčiti	-iti	visoka	zajamčile
zajapuriti	-iti	visoka	zajapurim
zajapuriti	-iti	visoka	zajapuriš
zajapuriti	-iti	visoka	zajapurimo
zajapuriti	-iti	visoka	zajapurite
zajapuriti	-iti	visoka	zajapure
zajapuriti	-iti	visoka	zajapurio
zajapuriti	-iti	visoka	zajapurila
zajapuriti	-iti	visoka	zajapurilo
zajapuriti	-iti	visoka	zajapurili
zajapuriti	-iti	visoka	zajapurile
zajaukati	-ati (palatalizacija?)	proveri	zajaukam
zajaukati	-ati (palatalizacija?)	proveri	zajaukaš
zajaukati	-ati (palatalizacija?)	proveri	zajaukamo
zajaukati	-ati (palatalizacija?)	proveri	zajaukate
zajaukati	-ati (palatalizacija?)	proveri	zajaukaju
zajaukati	-ati (palatalizacija?)	proveri	zajaukaj
zajaukati	-ati (palatalizacija?)	proveri	zajaukajte
zajaukati	-ati (palatalizacija?)	proveri	zajaučem
zajaukati	-ati (palatalizacija?)	proveri	zajaučeš
zajaukati	-ati (palatalizacija?)	proveri	zajauče
zajaukati	-ati (palatalizacija?)	proveri	zajaučemo
zajaukati	-ati (palatalizacija?)	proveri	zajaučete
zajaukati	-ati (palatalizacija?)	proveri	zajauču
zajaukati	-ati (palatalizacija?)	proveri	zajauči
zajaukati	-ati (palatalizacija?)	proveri	zajaučite
zajaukati	-ati (palatalizacija?)	proveri	zajaukao
zajaukati	-ati (palatalizacija?)	proveri	zajaukala
